id_name,category,price_chf,old_price,sellable_online,link,other_colors,description,designer,width,length,depth
9306204_JONAXEL,Bookcases & shelving units,146.25,SR 657,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frames-clothes-rails-shelving-units-s09306204/,No,"Frames/clothes rails/shelving units,          148x51x173 cm",IKEA of Sweden,51,173,148
60245957_BESTÅ,Bookcases & shelving units,25,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-black-brown-60245957/,Yes,"Frame,          60x20x38 cm",IKEA of Sweden,20,38,60
29286460_EKET,Bookcases & shelving units,250.5,"SR 1,120",TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-light-grey-red-s29286460/,Yes,"Cabinet combination with feet,          280x35x72 cm",IKEA of Sweden/Jon Karlsson,35,72,280
80373703_EKET,Bookcases & shelving units,16.25,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-golden-brown-80373703/,Yes,"Cabinet,          35x25x35 cm",Jon Karlsson,25,35,35
70286645_KALLAX,Bookcases & shelving units,18.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-insert-with-2-drawers-white-70286645/,Yes,"Insert with 2 drawers,          33x33 cm",Tord Björklund,37,33,33
9297488_JONAXEL,Bookcases & shelving units,57.5,SR 237,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-with-mesh-baskets-s09297488/,No,"Frame with mesh baskets,          50x51x104 cm",IKEA of Sweden,51,104,50
29281783_BILLY / OXBERG,Bookcases & shelving units,313.75,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-panel-glass-doors-brown-ash-veneer-glass-s29281783/,Yes,"Bookcase with panel/glass doors,          120x30x202 cm",K Hagberg/M Hagberg/Gillis Lundgren,30,202,120
59197981_BESTÅ,Bookcases & shelving units,192.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-grey-stained-walnut-effect-lappviken-stubbarp-lappviken-light-grey-s59197981/,Yes,"TV bench with drawers,          120x42x48 cm",IKEA of Sweden,42,48,120
49061228_BESTÅ,Bookcases & shelving units,127.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-s49061228/,Yes,"TV bench,          120x40x48 cm",IKEA of Sweden,40,48,120
19291650_KOLBJÖRN,Bookcases & shelving units,316.25,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-2-cabinets-beige-s19291650/,No,"Shelving unit with 2 cabinets,          171x37x161 cm",IKEA of Sweden,37,161,171
90419965_JONAXEL,Bookcases & shelving units,5,SR 22,TRUE,https://www.ikea.com/sa/en/p/jonaxel-mesh-basket-white-90419965/,No,"Mesh basket,          25x51x15 cm",IKEA of Sweden,51,15,25
59282998_BROR,Bookcases & shelving units,145,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s59282998/,No,"Shelving unit,          85x55x190 cm",IKEA of Sweden,55,190,85
70344933_EKET,Bookcases & shelving units,156.25,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-with-3-drawers-dark-grey-70344933/,Yes,"Cabinet with 3 drawers,          70x35x70 cm",Jon Karlsson,35,70,70
29205534_BESTÅ,Bookcases & shelving units,270.25,"SR 1,180",TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-grey-stained-walnut-effect-lappviken-light-grey-s29205534/,Yes,"Storage combination with doors,          120x40x192 cm",IKEA of Sweden,40,192,120
90294989_SKUBB,Bookcases & shelving units,12.25,No old price,TRUE,https://www.ikea.com/sa/en/p/skubb-storage-case-white-90294989/,No,"Storage case,          69x55x19 cm",IKEA of Sweden,55,19,69
19291645_KOLBJÖRN,Bookcases & shelving units,142.5,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-cabinet-beige-s19291645/,No,"Shelving unit with cabinet,          80x37x161 cm",IKEA of Sweden,37,161,80
89297130_JONAXEL,Bookcases & shelving units,28.75,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-s89297130/,No,"Frame with wire baskets,          25x51x70 cm",IKEA of Sweden,51,70,25
450352_IVAR,Bookcases & shelving units,86.25,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-red-00450352/,No,"Cabinet with doors,          80x83 cm",IKEA of Sweden,30,83,80
49297491_JONAXEL,Bookcases & shelving units,48.75,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-with-mesh-baskets-castors-s49297491/,No,"Frame with mesh baskets/castors,          50x51x73 cm",IKEA of Sweden,51,73,50
49286341_EKET,Bookcases & shelving units,67,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-golden-brown-dark-grey-s49286341/,Yes,"Wall-mounted cabinet combination,          105x35x70 cm",IKEA of Sweden/Jon Karlsson,35,70,105
49301921_BESTÅ,Bookcases & shelving units,288.75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-black-brown-glassvik-stallarp-dark-red-brown-clear-glass-s49301921/,Yes,"Storage combination w glass doors,          60x22x202 cm",Carl Öjerstam/IKEA of Sweden,22,202,60
99286862_BESTÅ / EKET,Bookcases & shelving units,394.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-light-grey-dark-grey-s99286862/,Yes,"Cabinet combination for TV,          300x42x210 cm",IKEA of Sweden/Jon Karlsson,42,210,300
59248320_IVAR,Bookcases & shelving units,92.75,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-1-section-shelves-pine-s59248320/,No,"1 section/shelves,          89x50x179 cm",IKEA of Sweden,50,179,89
335885_SKÅDIS,Bookcases & shelving units,1.5,SR 10/4 pack,TRUE,https://www.ikea.com/sa/en/p/skadis-connector-for-algot-white-00335885/,No,Connector for ALGOT,Eva Lilja Löwenhielm,2,4,5
70391038_HAVSTA,Bookcases & shelving units,173.75,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-shelving-unit-with-plinth-dark-brown-70391038/,Yes,"Shelving unit with plinth,          61x37x212 cm",IKEA of Sweden,37,212,61
10334611_EKET,Bookcases & shelving units,18.75,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-underframe-birch-10334611/,No,"Underframe,          70x35x10 cm",Jon Karlsson,34,10,69
89272709_BROR,Bookcases & shelving units,427.5,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinets-black-s89272709/,No,"Shelving unit with cabinets,          170x40x190 cm",IKEA of Sweden,40,190,170
9177626_BILLY,Bookcases & shelving units,76.25,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-brown-ash-veneer-s09177626/,Yes,"Bookcase,          40x28x237 cm",Gillis Lundgren/IKEA of Sweden,28,237,40
19266603_BESTÅ,Bookcases & shelving units,227.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-grey-stained-walnut-effect-vassviken-stubbarp-white-s19266603/,Yes,"TV bench with doors,          120x42x74 cm",IKEA of Sweden,42,74,120
29248208_IVAR,Bookcases & shelving units,568.75,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-4-sections-shelves-cabinet-pine-white-s29248208/,No,"4 sections/shelves/cabinet,          344x30x226 cm",Sarah Fager/IKEA of Sweden,30,226,344
80344923_EKET,Bookcases & shelving units,93.75,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-with-2-drawers-dark-grey-80344923/,Yes,"Cabinet with 2 drawers,          70x35x35 cm",Jon Karlsson,35,35,70
49189203_EKET,Bookcases & shelving units,128.75,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-s49189203/,Yes,"Cabinet combination with feet,          105x35x72 cm",IKEA of Sweden/Jon Karlsson,35,72,105
99297144_JONAXEL,Bookcases & shelving units,42.5,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-with-mesh-baskets-s99297144/,No,"Frame with mesh baskets,          50x51x70 cm",IKEA of Sweden,51,70,50
10293597_NANNARP,Bookcases & shelving units,10,No old price,TRUE,https://www.ikea.com/sa/en/p/nannarp-leg-black-10293597/,Yes,Leg,Carl Öjerstam,100,100,100
39231603_BESTÅ,Bookcases & shelving units,198.75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-wall-mounted-cabinet-combination-black-brown-lappviken-black-brown-s39231603/,Yes,"Wall-mounted cabinet combination,          180x42x64 cm",IKEA of Sweden,42,64,180
69287373_BILLY / MORLIDEN,Bookcases & shelving units,78.75,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-door-black-brown-glass-s69287373/,Yes,"Bookcase with glass door,          40x30x106 cm",IKEA of Sweden/Gillis Lundgren,30,106,40
29278262_KALLAX,Bookcases & shelving units,186.25,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-6-inserts-white-s29278262/,Yes,"Shelving unit with 6 inserts,          112x147 cm",Tord Björklund,39,147,112
79286636_EKET,Bookcases & shelving units,505,"SR 2,138",TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-white-stained-oak-effect-light-grey-dark-grey-s79286636/,Yes,"Cabinet combination with legs,          210x35x210 cm",IKEA of Sweden/Jon Karlsson,35,210,210
60409294_KOLBJÖRN,Bookcases & shelving units,56.25,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-in-outdoor-beige-60409294/,No,"Shelving unit in/outdoor,          80x81 cm",IKEA of Sweden,35,81,80
19297138_JONAXEL,Bookcases & shelving units,50,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-s19297138/,No,"Frame with wire baskets,          50x51x104 cm",IKEA of Sweden,51,104,50
50373709_EKET,Bookcases & shelving units,19.75,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-golden-brown-50373709/,Yes,"Cabinet,          35x35x35 cm",Jon Karlsson,35,35,35
79094213_ALGOT,Bookcases & shelving units,67.8,SR 452,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s79094213/,No,"Wall upright/shelves,          46x41x197 cm",Francis Cayouette,41,197,46
89030584_KALLAX,Bookcases & shelving units,138.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s89030584/,Yes,"Shelving unit with 4 inserts,          147x147 cm",Tord Björklund/IKEA of Sweden,39,147,147
344941_EKET,Bookcases & shelving units,43.75,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-w-door-and-2-shelves-dark-grey-00344941/,Yes,"Cabinet w door and 2 shelves,          35x25x70 cm",Jon Karlsson,25,70,35
49311492_JONAXEL,Bookcases & shelving units,23.75,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-with-clothes-rail-s49311492/,No,"Frame with clothes rail,          50x51x104 cm",IKEA of Sweden,51,104,50
59276266_BESTÅ,Bookcases & shelving units,345,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-grey-stained-walnut-effect-lappviken-stallarp-grey-stained-walnut-eff-clear-glass-s59276266/,Yes,"TV bench with drawers,          180x42x74 cm",Carl Öjerstam/Marcus Arvonen/IKEA of Sweden,42,74,180
19286272_EKET,Bookcases & shelving units,63.75,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-w-4-comp-red-s19286272/,Yes,"Wall-mounted shelving unit w 4 comp,          70x35x70 cm",IKEA of Sweden/Jon Karlsson,35,70,70
90334612_EKET,Bookcases & shelving units,11.25,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-underframe-birch-90334612/,No,"Underframe,          35x25x10 cm",Jon Karlsson,24,10,34
30269129_BESTÅ BURS,Bookcases & shelving units,298.75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-burs-tv-bench-high-gloss-white-30269129/,No,"TV bench,          180x41x49 cm",Mikael Warnhammar,41,49,180
323359_BILLY,Bookcases & shelving units,20,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-height-extension-unit-brown-ash-veneer-00323359/,Yes,"Height extension unit,          40x28x35 cm",IKEA of Sweden,28,35,40
60293566_STUBBARP,Bookcases & shelving units,8.75,No old price,TRUE,https://www.ikea.com/sa/en/p/stubbarp-leg-black-brown-60293566/,Yes,Leg,IKEA of Sweden,44,100,44
80294503_BESTÅ,Bookcases & shelving units,93.75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-white-80294503/,Yes,"TV bench,          120x40x38 cm","802.945.03 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40,38,120
39272641_BROR,Bookcases & shelving units,86.25,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s39272641/,No,"Shelving unit,          65x40x110 cm",IKEA of Sweden,40,110,65
20245959_BESTÅ,Bookcases & shelving units,27.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-black-brown-20245959/,Yes,"Frame,          60x20x64 cm",IKEA of Sweden,20,64,60
9248544_IVAR,Bookcases & shelving units,288.75,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-4-sections-shelves-pine-s09248544/,No,"4 sections/shelves,          344x30x226 cm",IKEA of Sweden,30,226,344
60371762_HEMNES,Bookcases & shelving units,139,SR 695,TRUE,https://www.ikea.com/sa/en/p/hemnes-bookcase-black-brown-60371762/,Yes,"Bookcase,          49x197 cm",Carina Bengs,37,197,49
19020480_BILLY / MORLIDEN,Bookcases & shelving units,173.75,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-black-brown-s19020480/,Yes,"Bookcase,          80x30x202 cm",Gillis Lundgren/IKEA of Sweden,30,202,80
49133616_KALLAX,Bookcases & shelving units,188.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-desk-combination-white-blue-s49133616/,Yes,"Desk combination,          147x147x159 cm",Tord Björklund/IKEA of Sweden,159,147,147
79294542_VITTSJÖ,Bookcases & shelving units,160,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s79294542/,No,"Storage combination,          200x36x175 cm",Johan Kroon,36,175,200
29287445_BILLY / OXBERG,Bookcases & shelving units,125,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-glass-door-white-glass-s29287445/,Yes,"Bookcase with glass door,          40x30x237 cm",IKEA of Sweden,30,237,40
49203355_BESTÅ,Bookcases & shelving units,633.625,"SR 2,605",TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-lappviken-light-grey-clear-glass-s49203355/,Yes,"TV storage combination/glass doors,          240x40x230 cm",IKEA of Sweden,40,230,240
20365188_GALANT,Bookcases & shelving units,143.75,No old price,TRUE,https://www.ikea.com/sa/en/p/galant-shelf-unit-white-stained-oak-veneer-20365188/,Yes,"Shelf unit,          80x120 cm",K Malmvall/E Lilja Löwenhielm,45,120,80
79189150_EKET,Bookcases & shelving units,261,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-dark-grey-s79189150/,Yes,"Wall-mounted cabinet combination,          175x35x210 cm",IKEA of Sweden/Jon Karlsson,35,210,175
30294987_SKUBB,Bookcases & shelving units,12.25,No old price,TRUE,https://www.ikea.com/sa/en/p/skubb-storage-case-black-30294987/,No,"Storage case,          69x55x19 cm",IKEA of Sweden,55,19,69
70294508_BESTÅ,Bookcases & shelving units,118.75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-70294508/,Yes,"TV bench,          180x40x38 cm","702.945.08 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 2 BESTÅ supporting legs.May be completed with SULARP legs. This TV bench requires 2 legs and 2 BESTÅ supporting legs.",40,38,180
39303968_BROR,Bookcases & shelving units,141.25,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s39303968/,No,"Shelving unit,          85x55x190 cm",IKEA of Sweden,55,190,85
49285817_EKET,Bookcases & shelving units,23.5,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-white-s49285817/,Yes,"Wall-mounted shelving unit,          35x35x35 cm",Jon Karlsson/IKEA of Sweden,35,35,35
40299885_BESTÅ,Bookcases & shelving units,118.75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-40299885/,Yes,"TV bench,          120x40x64 cm","402.998.85 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.The TV bench must be fixed to the wall with the included wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40,64,120
9017831_BILLY / MORLIDEN,Bookcases & shelving units,231.25,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-white-s09017831/,Yes,"Bookcase,          200x30x106 cm",IKEA of Sweden/Gillis Lundgren,30,106,200
19282924_BESTÅ,Bookcases & shelving units,392.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-vassviken-white-clear-glass-s19282924/,Yes,"Storage combination w glass doors,          120x40x128 cm",Marcus Arvonen/IKEA of Sweden,40,128,120
99217755_BILLY / OXBERG,Bookcases & shelving units,248.75,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s99217755/,Yes,"Bookcase,          80x30x237 cm",Gillis Lundgren/IKEA of Sweden,30,237,80
69184431_SVALNÄS,Bookcases & shelving units,112.5,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-shelf-combination-bamboo-s69184431/,No,"Wall-mounted shelf combination,          86x25x176 cm",Jon Karlsson,25,176,86
79276246_ALGOT,Bookcases & shelving units,107.25,SR 595,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s79276246/,No,"Wall upright/shelves/rod,          132x41x199 cm",Francis Cayouette,41,199,132
89277113_BILLY / BOTTNA,Bookcases & shelving units,61.25,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s89277113/,Yes,"Bookcase with display shelf,          80x28x106 cm",Gillis Lundgren/K Hagberg/M Hagberg,28,106,80
19030592_KALLAX,Bookcases & shelving units,153.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-black-brown-s19030592/,No,"Shelving unit with 8 inserts,          147x147 cm",IKEA of Sweden/Tord Björklund,39,147,147
29280731_BILLY / OXBERG,Bookcases & shelving units,332.5,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-panel-glass-doors-brown-ash-veneer-s29280731/,Yes,"Bookcase with panel/glass doors,          160x30x202 cm",Gillis Lundgren/K Hagberg/M Hagberg,30,202,160
59204420_BESTÅ / EKET,Bookcases & shelving units,367.25,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-grey-stained-walnut-effect-s59204420/,Yes,"Cabinet combination for TV,          180x40x170 cm",Jon Karlsson/IKEA of Sweden,40,170,180
89020472_BILLY,Bookcases & shelving units,228.75,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-black-brown-s89020472/,Yes,"Bookcase,          120x28x237 cm",Gillis Lundgren/IKEA of Sweden,28,237,120
19194649_BESTÅ,Bookcases & shelving units,1065,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s19194649/,Yes,"TV storage combination/glass doors,          300x40x230 cm",IKEA of Sweden,40,230,300
19903834_ALGOT,Bookcases & shelving units,75.5,SR 444,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s19903834/,No,"Wall upright/shelves/drying rack,          132x61x197 cm",Francis Cayouette,61,197,132
39323990_JONAXEL,Bookcases & shelving units,165,SR 732,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-shelving-units-s39323990/,No,"Frame/mesh baskets/shelving units,          99x51x173 cm",IKEA of Sweden,51,173,99
29248374_IVAR,Bookcases & shelving units,198.75,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s29248374/,No,"3 sections/shelves,          259x30x179 cm",IKEA of Sweden,30,179,259
59277119_BILLY / BOTTNA,Bookcases & shelving units,58.75,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s59277119/,Yes,"Bookcase with display shelf,          40x28x202 cm",K Hagberg/M Hagberg,28,202,40
89303956_BROR,Bookcases & shelving units,128.75,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s89303956/,No,"Shelving unit,          85x40x190 cm",IKEA of Sweden,40,190,85
10245846_BESTÅ,Bookcases & shelving units,56.25,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-white-10245846/,Yes,"Frame,          120x40x64 cm",IKEA of Sweden,40,64,120
49248325_IVAR,Bookcases & shelving units,153,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s49248325/,No,"2 sections/shelves,          134x50x179 cm",IKEA of Sweden,50,179,134
59297438_JONAXEL,Bookcases & shelving units,35,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-castors-s59297438/,No,"Frame with wire baskets/castors,          25x51x73 cm",IKEA of Sweden,51,73,25
9248351_IVAR,Bookcases & shelving units,148,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s09248351/,No,"2 sections/shelves,          174x50x124 cm",IKEA of Sweden,50,124,174
9305068_BESTÅ,Bookcases & shelving units,347.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-kallviken-stubbarp-concrete-effect-s09305068/,Yes,"Storage combination with doors,          120x42x202 cm",IKEA of Sweden,42,202,120
19231152_HEMNES,Bookcases & shelving units,586.5,"SR 2,485",TRUE,https://www.ikea.com/sa/en/p/hemnes-bookcase-black-brown-s19231152/,Yes,"Bookcase,          229x197 cm",Carina Bengs,37,197,229
29287370_BILLY / MORLIDEN,Bookcases & shelving units,103.75,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-doors-white-glass-s29287370/,Yes,"Bookcase with glass-doors,          80x30x106 cm",Gillis Lundgren/IKEA of Sweden,30,106,80
39283003_BROR,Bookcases & shelving units,213.75,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinet-black-s39283003/,No,"Shelving unit with cabinet,          85x40x190 cm",IKEA of Sweden,40,190,85
69248348_IVAR,Bookcases & shelving units,87.5,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s69248348/,No,"2 sections/shelves,          174x30x124 cm",IKEA of Sweden,30,124,174
9297657_JONAXEL,Bookcases & shelving units,97.5,SR 438,TRUE,https://www.ikea.com/sa/en/p/jonaxel-shelving-unit-with-clothes-rail-s09297657/,No,"Shelving unit with clothes rail,          99x51x173 cm",IKEA of Sweden,51,173,99
49280749_BILLY / OXBERG,Bookcases & shelving units,447.5,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-height-extension-ut-drs-black-brown-s49280749/,Yes,"Bookcase w height extension ut/drs,          160x30x237 cm",IKEA of Sweden/Gillis Lundgren,30,237,160
49297660_JONAXEL,Bookcases & shelving units,122.5,SR 550,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-clothes-rails-s49297660/,No,"Frame/wire baskets/clothes rails,          99x51x173 cm",IKEA of Sweden,51,173,99
49298594_BESTÅ,Bookcases & shelving units,247.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-high-gloss-dark-red-brown-s49298594/,Yes,"TV bench,          180x42x39 cm",IKEA of Sweden,42,39,180
59177624_BILLY / OXBERG,Bookcases & shelving units,433.75,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-brown-ash-veneer-s59177624/,Yes,"Bookcase,          120x30x237 cm",Gillis Lundgren/K Hagberg/M Hagberg/IKEA of Sweden,30,237,120
79297526_BESTÅ,Bookcases & shelving units,405,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-and-drawers-black-brown-hanviken-stubbarp-black-brown-s79297526/,Yes,"TV bench with doors and drawers,          240x42x74 cm",Marcus Arvonen/IKEA of Sweden,42,74,240
99020481_BILLY / OXBERG,Bookcases & shelving units,392.5,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s99020481/,Yes,"Bookcase,          160x30x202 cm",Gillis Lundgren,30,202,160
99046443_LIATORP,Bookcases & shelving units,858.75,No old price,TRUE,https://www.ikea.com/sa/en/p/liatorp-storage-combination-white-s99046443/,No,"Storage combination,          276x214 cm",Carina Bengs,38,214,276
39272655_BROR,Bookcases & shelving units,93.75,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s39272655/,No,"Shelving unit,          85x55x110 cm",IKEA of Sweden,55,110,85
30247378_BESTÅ,Bookcases & shelving units,31.25,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247378/,Yes,"Frame,          60x40x38 cm",IKEA of Sweden,40,38,60
80247371_BESTÅ,Bookcases & shelving units,56.25,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-80247371/,Yes,"Frame,          60x40x192 cm",IKEA of Sweden,40,192,60
99031408_HEJNE,Bookcases & shelving units,183.75,No old price,TRUE,https://www.ikea.com/sa/en/p/hejne-3-sections-shelves-softwood-s99031408/,No,"3 sections/shelves,          230x50x171 cm",IKEA of Sweden,50,171,230
20245964_BESTÅ,Bookcases & shelving units,33.75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-black-brown-20245964/,Yes,"Frame,          60x40x64 cm",IKEA of Sweden,40,64,60
29221765_SVALNÄS,Bookcases & shelving units,165,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-s29221765/,No,"Wall-mounted storage combination,          86x35x176 cm",Jon Karlsson,35,176,86
